hotel_name,city,state,property_type,star_rating,review_rating,review_count,price,distance_to_landmark_km,nearest_landmark,has_wifi,has_parking,has_pool,has_ac,has_breakfast,has_fitness_center,has_spa,has_restaurant,has_bar,pet_friendly,kid_friendly,wheelchair_accessible,has_hot_tub,has_airport_shuttle,has_room_service,source_dataset
HOTEL HILL CITY,gandhinagar,Gujarat,Hotel,,4.4,,2240.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Om Inn,gandhinagar,Gujarat,Hotel,,4.9,,2240.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Perfect Room in Perfect Bungalow,gandhinagar,Gujarat,Hotel,,3.6,,3710.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Rooms in a Fully Furnished Bungalow,gandhinagar,Gujarat,Villa,,4.1,,5600.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
FabHotel Prime Blue Moon,gandhinagar,Gujarat,Hotel,,4.2,,3312.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel Siddharth inn,gandhinagar,Gujarat,Hotel,,3.9,,2333.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel TRIDEV,varanasi,Uttar Pradesh,Hotel,3.0,4.0,,3808.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
"Hotel Surya, Kaiser Palace",varanasi,Uttar Pradesh,Hotel,3.0,4.2,,4214.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Varanasi Villa,varanasi,Uttar Pradesh,Hotel,,4.4,,2778.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,google
Hotel Four Element,varanasi,Uttar Pradesh,Hotel,,4.4,,3566.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
goSTOPS Varanasi,varanasi,Uttar Pradesh,Hotel,2.0,4.2,,978.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,google
Radisson Hotel Varanasi,varanasi,Uttar Pradesh,Hotel,5.0,4.2,,7824.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Pearl Courtyard,varanasi,Uttar Pradesh,Hotel,4.0,4.3,,6957.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Yash Residency Near Assi Ghat & BHU,varanasi,Uttar Pradesh,Hotel,3.0,3.8,,1338.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,google
Royal Guest House,varanasi,Uttar Pradesh,Hotel,3.0,4.1,,1009.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Satkar,varanasi,Uttar Pradesh,Hotel,,4.8,,2528.0,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"Rahi Tourist Bungalow, Varanasi",varanasi,Uttar Pradesh,Hotel,2.0,3.9,,1082.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"Hotel Surya, Kaiser Palace",varanasi,Uttar Pradesh,Hotel,3.0,4.2,,4212.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,google
The Pinnacle Inn Sarnath - Best 4 Star Hotel in Sarnath,varanasi,Uttar Pradesh,Hotel,,4.1,,4627.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Costa River,varanasi,Uttar Pradesh,Hotel,3.0,4.0,,3020.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Green Villa Kashi,varanasi,Uttar Pradesh,Hotel,,3.1,,1313.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
BlueBells Varanasi,varanasi,Uttar Pradesh,Hotel,,3.3,,2700.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Ganges Grand - Varanasi,varanasi,Uttar Pradesh,Hotel,3.0,4.0,,5914.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Le Lotus Grand,varanasi,Uttar Pradesh,Hotel,,4.2,,2889.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Family Guest House,varanasi,Uttar Pradesh,Hotel,1.0,4.5,,725.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Leela Guest House,varanasi,Uttar Pradesh,Hotel,3.0,3.6,,914.0,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
Villa Benares,varanasi,Uttar Pradesh,Hotel,,4.2,,2910.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Uday Palace Varanasi,varanasi,Uttar Pradesh,Hotel,3.0,4.1,,2922.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Radiance Courtyard,varanasi,Uttar Pradesh,Hotel,,4.4,,3941.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Four Element,varanasi,Uttar Pradesh,Hotel,,4.4,,3566.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
"The Fern Residency, Noida",noida,Uttar Pradesh,Hotel,,4.1,,5278.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Treebo Trend Noida Grand,noida,Uttar Pradesh,Hotel,,4.0,,2371.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Noida Suites,noida,Uttar Pradesh,Hotel,,3.7,,2036.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Radisson Noida,noida,Uttar Pradesh,Hotel,5.0,4.3,,3584.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"The Fern Residency, Noida",noida,Uttar Pradesh,Hotel,,4.1,,4677.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Regenta Central Noida,noida,Uttar Pradesh,Hotel,,3.8,,4255.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Taj Studios Private Luxury Studio Apartment Central Noida,noida,Uttar Pradesh,Hotel,,2.9,,2081.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel White Castle,noida,Uttar Pradesh,Hotel,3.0,3.9,,800.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
"Fortune Sector 27, Noida - Member ITC's hotel group",noida,Uttar Pradesh,Hotel,4.0,4.1,,7196.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hyphen Business Hotels,noida,Uttar Pradesh,Hotel,3.0,3.8,,2487.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Park Ascent,noida,Uttar Pradesh,Hotel,4.0,4.2,,6215.0,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Mosaic Hotel Noida,noida,Uttar Pradesh,Hotel,4.0,4.1,,6946.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Taj Studios .Com,noida,Uttar Pradesh,Hotel,,4.0,,2535.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Shacon Suites,noida,Uttar Pradesh,Hotel,,4.6,,2785.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
The G8,noida,Uttar Pradesh,Hotel,4.0,4.0,,4616.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Noida International,noida,Uttar Pradesh,Hotel,3.0,3.6,,1288.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel The Emporio A Corporate Suites,noida,Uttar Pradesh,Hotel,,4.9,,3347.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Malhar Haveli,noida,Uttar Pradesh,Hotel,3.0,4.2,,3239.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Ahuja Residency Noida,noida,Uttar Pradesh,Hotel,3.0,4.3,,3351.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
The Amaya Inn,noida,Uttar Pradesh,Hotel,,4.0,,2427.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Treebo Trend House Inn - Hotel in Noida,noida,Uttar Pradesh,Hotel,3.0,3.7,,2378.0,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Tri Sea,kanyakumari,Tamil Nadu,Hotel,3.0,4.1,,2215.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Ocean Heritage,kanyakumari,Tamil Nadu,Hotel,3.0,4.0,,2800.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Sea Land,kanyakumari,Tamil Nadu,Hotel,,4.4,,1738.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Gopinivas Grand,kanyakumari,Tamil Nadu,Hotel,3.0,4.5,,2240.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Sparsa Kanyakumari,kanyakumari,Tamil Nadu,Hotel,3.0,3.8,,2192.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
New Cape Hotel,kanyakumari,Tamil Nadu,Hotel,3.0,3.9,,1177.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Arunachala Inn,kanyakumari,Tamil Nadu,Hotel,,4.5,,2015.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Hotel Melody Park,kanyakumari,Tamil Nadu,Hotel,2.0,4.0,,1016.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Sivamurugan Kanyakumari,kanyakumari,Tamil Nadu,Hotel,3.0,4.0,,1357.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Sea View,kanyakumari,Tamil Nadu,Hotel,3.0,4.0,,4845.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Sky Ark,kanyakumari,Tamil Nadu,Hotel,3.0,4.0,,743.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
KKM Kanyakumari,kanyakumari,Tamil Nadu,Hotel,,4.4,,1179.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Samudra,kanyakumari,Tamil Nadu,Hotel,3.0,3.9,,2019.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Hotel Sunview,kanyakumari,Tamil Nadu,Hotel,,3.9,,1773.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
The Coral - Kanyakumari,kanyakumari,Tamil Nadu,Hotel,,4.4,,3495.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Sun Park,kanyakumari,Tamil Nadu,Hotel,3.0,3.9,,1769.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Ocean Heritage,kanyakumari,Tamil Nadu,Hotel,3.0,4.0,,2335.0,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
"TTDC Hotel Tamil Nadu, Kanyakumari",kanyakumari,Tamil Nadu,Hotel,,4.5,,2730.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Singaar International,kanyakumari,Tamil Nadu,Hotel,3.0,3.5,,2350.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Tri Sea,kanyakumari,Tamil Nadu,Hotel,3.0,4.1,,1756.0,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Rehoboth Home Stay - Deluxe Double or Twin Room,kanyakumari,Tamil Nadu,House,,4.0,,1427.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
Hotel Sea Land,kanyakumari,Tamil Nadu,Hotel,,4.4,,1792.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Samudra,kanyakumari,Tamil Nadu,Hotel,3.0,3.9,,2019.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Zostel Srinagar,kashmir,Jammu and Kashmir,Hotel,,4.5,,2690.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
"The Montreal, Srinagar- Best Hotels/4 Star Hotels/Hotel Near Dal Lake/Hotel Near Mughal Garden",kashmir,Jammu and Kashmir,Hotel,,4.4,,8991.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Floating Heaven Group Of House Boats,kashmir,Jammu and Kashmir,Hotel,,4.3,,5306.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Naaz Kashmir (A Luxury Houseboat),kashmir,Jammu and Kashmir,Hotel,,3.3,,11968.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Taj Palace Group Of House Boats,kashmir,Jammu and Kashmir,Hotel,,2.6,,1390.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Colonels Retreat,kashmir,Jammu and Kashmir,Hotel,,4.8,,2100.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Zostel Srinagar,kashmir,Jammu and Kashmir,Hotel,,4.5,,1853.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
Taj Palace Group of House Boats,kashmir,Jammu and Kashmir,Hotel,,3.5,,1359.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"Vivanta Dal View, Srinagar",kashmir,Jammu and Kashmir,Hotel,5.0,4.5,,28656.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
The Khyber Himalayan Resort & Spa,kashmir,Jammu and Kashmir,Hotel,5.0,4.6,,53089.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Jamal Resorts,kashmir,Jammu and Kashmir,Hotel,4.0,4.0,,4215.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
Hotel Village Walk,kashmir,Jammu and Kashmir,Hotel,,4.4,,9010.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel Lidder Spring Resorts,kashmir,Jammu and Kashmir,Hotel,4.0,4.4,,6850.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
"The Orchard Retreat & Spa, Srinagar",kashmir,Jammu and Kashmir,Hotel,5.0,4.3,,13794.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Hotel New Green View Srinagar (Ghulam),kashmir,Jammu and Kashmir,Hotel,,3.8,,723.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Taj Residency,kashmir,Jammu and Kashmir,Hotel,,3.8,,2290.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Hotel Himalayan Resort,kashmir,Jammu and Kashmir,Hotel,3.0,4.1,,3920.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,google
Taj Palace Houseboat || Kashmir Glory Travels,kashmir,Jammu and Kashmir,Hotel,,4.1,,2097.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Royal Hillton Pahalgam,kashmir,Jammu and Kashmir,Hotel,,4.3,,24156.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
"Welcomhotel By ITC Hotels, Pine N Peak, Pahalgam - Premium Resort Overlooking Lidder River And Snow Topped Mountains",kashmir,Jammu and Kashmir,Hotel,5.0,4.7,,26296.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Heevan,kashmir,Jammu and Kashmir,Hotel,4.0,4.2,,64900.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,google
The LaLiT Grand Palace Srinagar,kashmir,Jammu and Kashmir,Hotel,5.0,4.3,,25370.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
"Radisson Blu Hotel, Jammu",kashmir,Jammu and Kashmir,Hotel,4.0,4.3,,6440.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"The Orchard Retreat & Spa, Srinagar",kashmir,Jammu and Kashmir,Hotel,5.0,4.3,,14172.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
"Summit Namnang Courtyard & Spa, Gangtok",sikkim,Sikkim,Hotel,4.0,4.1,,4846.0,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Denzong Regency,sikkim,Sikkim,Hotel,4.0,4.5,,10620.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Yangsan Heritage Farm | Rooms & Guided Treks,sikkim,Sikkim,Hotel,,4.9,,4662.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Barfung Retreat,sikkim,Sikkim,Hotel,,4.2,,3077.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,google
"Karma Casa, Gangtok",sikkim,Sikkim,Hotel,,4.4,,3086.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
The Whistling Thrush,sikkim,Sikkim,Hotel,,4.8,,3180.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Magpie Pachhu Village Resort,sikkim,Sikkim,Hotel,4.0,4.3,,4391.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
"MAYFAIR Spa Resort & Casino, Gangtok",sikkim,Sikkim,Hotel,5.0,4.4,,9800.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,google
Kaya Gantavya Resort & Spa | Pelling,sikkim,Sikkim,Hotel,,4.6,,5643.0,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Great Eastern Valley Residency,sikkim,Sikkim,Hotel,,4.3,,769.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
"Udaan Hotels | Alpine Resort, Gangtok",sikkim,Sikkim,Hotel,3.0,4.6,,3360.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
"Vivanta Sikkim, Pakyong",sikkim,Sikkim,Hotel,5.0,4.4,,12980.0,,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,google
Garden Retreat Hotel,sikkim,Sikkim,Hotel,,4.1,,1050.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Central Hill Resort The Mall Road Gangtok,sikkim,Sikkim,Hotel,3.0,3.5,,1340.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Superview Waterfall Homestay Rumtek,sikkim,Sikkim,Hotel,,4.2,,560.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,google
Zemu Gangtok,sikkim,Sikkim,Hotel,,4.7,,1098.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,google
Divine's The Elite Zong,sikkim,Sikkim,Hotel,,4.5,,1290.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Hotel Alpha Omega,sikkim,Sikkim,Hotel,,5.0,,930.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Hotel Sonam Delek,sikkim,Sikkim,Hotel,2.0,4.3,,1248.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Sikkim Tourist Center,sikkim,Sikkim,Hotel,,4.3,,4914.0,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,google
Sterling Gangtok - Orange Village,sikkim,Sikkim,Hotel,4.0,4.0,,9186.0,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,google
SS BeachResort,varkala,Kerala,Hotel,3.0,4.0,,2160.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,google
Sajjoys Varkala,varkala,Kerala,Hotel,,4.7,,7018.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Clafouti Beach Resort,varkala,Kerala,Hotel,3.0,4.1,,4556.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,google
Zostel Varkala,varkala,Kerala,Hotel,,4.6,,1790.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
Garden Bay Resort,varkala,Kerala,Hotel,,4.5,,1997.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,google
"The Lost Hostels, Varkala - Helipad",varkala,Kerala,Hotel,,4.5,,1113.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,google
SANDRA Eco Beach Resort,varkala,Kerala,Hotel,,4.7,,2800.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,google
